id,nick,Total kills,Headshot %,Total deaths,K/D Ratio,Damage / Round,Grenade dmg / Round,Maps played,Rounds played,Kills / round,Assists / round,Deaths / round,Saved by teammate / round,Saved teammates / round,Rating 2.0,Kills,Deaths,Kill / Death,Kill / Round,Rounds with kills,Kill - Death difference,Total opening kills,Total opening deaths,Opening kill ratio,Opening kill rating,Team win percent after first kill,First kill in won rounds,0 kill rounds,1 kill rounds,2 kill rounds,3 kill rounds,4 kill rounds,5 kill rounds,Rifle kills,Sniper kills,SMG kills,Pistol kills,Grenade,Other,awp,ak47,m4a1,usp_silencer,deagle,glock,p250,sg556,mp9,mac10,m4a1_silencer,cz75a,ump45,ssg08,galilar,famas,aug,hegrenade,tec9,mp5sd,fiveseven,hkp2000,mp7,world,bizon,nova,taser,mag7,p90,smokegrenade,decoy,sawedoff,scar20,usp_silencer_off,xm1014,g3sg1,negev,knife,m4a1_silencer_off,revolver,gallil,Rating 1.0,m249,molotov,flashbang,molotov_projectile,incgrenade,zeus
14602,marcelious,8226,31.3%,7685,1.07,73.9,3.1,427,11597,0.71,0.10,0.66,0.10,0.11,1.07,8226,7685,1.07,0.71,5510,K - D diff.,1291,1100,1.17,1.07,73.6%,16.6%,6087,3490,1449,453,111,7,2086,4385,260,1404,80,31,4154,1065,359,481,222,237,143,69,80,59,188,120,13,198,129,120,156,56,135,1,57,5,4,12,94,0,1,0,9,,,,32,0,16,1,,0,0,,,,0,,,,,
10870,kabal,13568,46.0%,12522,1.08,78.0,4.5,728,19107,0.71,0.13,0.66,0.08,0.09,1.10,13568,12522,1.08,0.71,9202,K - D diff.,1724,1579,1.09,0.98,73.8%,12.6%,9905,5892,2431,716,149,14,9253,744,803,2392,191,224,644,5024,3073,740,340,387,334,369,164,168,248,360,448,84,153,142,240,92,109,10,113,9,10,13,0,0,20,161,3,,,0,13,0,19,3,,0,4,0,,,0,,0,,,0
11777,maden,11242,52.0%,10768,1.04,80.6,5.4,574,15273,0.74,0.14,0.71,0.09,0.10,1.10,11242,10768,1.04,0.74,7446,K - D diff.,1967,1914,1.03,1.10,71.1%,18.1%,7827,4647,1974,664,150,11,7730,836,634,1869,148,66,797,4329,1881,510,666,293,195,507,330,274,339,153,22,39,168,89,417,97,24,0,17,3,5,23,0,0,1,4,3,0,,,0,2,30,0,,0,,,,,,,,0,,
14759,im,12120,50.0%,11605,1.04,82.0,3.6,616,16458,0.74,0.13,0.71,0.09,0.09,1.11,12120,11605,1.04,0.74,8062,K - D diff.,1948,1842,1.06,1.07,70.2%,16.6%,8396,5058,2150,681,146,27,9062,150,594,2150,111,80,139,5400,1903,598,763,394,128,42,219,275,1230,172,93,8,178,181,128,64,63,1,16,10,6,14,0,0,16,8,0,,,0,3,0,9,0,0,0,,0,,,,,,,0,
8394,kjaerbye,28410,52.9%,26300,1.08,78.6,3.9,1519,39947,0.71,0.14,0.66,0.09,0.10,,28410,26300,1.08,0.71,19145,K - D diff.,3910,4052,0.96,0.99,73.8%,13.9%,20802,12101,5192,1536,293,23,21988,191,997,4891,362,32,173,12278,4783,1534,969,1036,342,453,199,211,2692,551,351,16,286,655,841,239,295,109,68,94,111,11,0,1,0,6,16,,,0,2,0,3,0,,0,,,,1.04,0,,0,,,
557,fnx,11067,49.9%,10215,1.08,81.0,6.0,605,15482,0.71,0.16,0.66,0.09,0.09,,11067,10215,1.08,0.71,7544,K - D diff.,1558,1477,1.05,1.01,74.7%,13.8%,7938,4853,1994,575,109,13,7896,273,670,1958,206,77,239,4466,2052,637,319,408,111,155,70,87,833,302,438,30,87,301,2,147,117,0,40,24,63,0,0,0,2,43,12,,,0,0,0,26,4,0,0,,,1,1.04,0,,0,,,
10842,khtex,10823,45.5%,9900,1.09,75.5,4.3,598,15414,0.70,0.13,0.64,0.09,0.11,1.09,10823,9900,1.09,0.70,7407,K - D diff.,1516,1294,1.17,1.02,73.9%,13.6%,8007,4801,1938,535,124,9,6948,1437,607,1674,176,28,1409,4233,2001,572,193,397,114,78,227,116,183,184,238,28,146,242,65,78,150,9,40,24,15,19,0,0,1,0,2,,,0,0,0,0,0,,0,0,,,,,,,,,0
11485,malta,16551,39.6%,15209,1.09,77.1,3.6,937,23851,0.69,0.15,0.64,0.09,0.08,1.10,16551,15209,1.09,0.69,11188,K - D diff.,2320,2296,1.01,0.99,76.3%,12.9%,12663,7130,2966,897,177,18,11882,355,1316,2772,206,58,289,6694,3574,901,485,625,234,382,483,204,375,236,515,52,195,183,479,83,108,73,167,12,14,6,2,2,1,34,25,0,,,9,0,5,5,0,0,,0,,,,0,,0,0,
10994,stavn,19968,43.3%,18771,1.06,80.7,3.9,1034,27533,0.73,0.14,0.68,0.10,0.10,1.11,19968,18771,1.06,0.73,13415,K - D diff.,3100,2935,1.06,1.05,73.8%,15.9%,14118,8456,3622,1103,211,23,13412,2036,934,3294,241,112,1952,7392,3578,1107,823,606,268,922,183,280,474,343,413,83,189,372,485,152,90,17,9,38,27,33,5,6,6,3,9,0,,0,0,1,32,1,2,0,0,,,,,0,0,0,,
16612,n0rb3r7,17663,51.0%,16957,1.04,79.8,3.9,914,24486,0.72,0.13,0.69,0.08,0.07,1.09,17663,16957,1.04,0.72,11587,K - D diff.,2844,2787,1.02,1.06,70.6%,16.4%,12899,7111,3171,1041,233,31,12583,956,866,3055,148,85,892,6773,2809,870,984,664,191,553,415,343,1124,167,65,46,350,344,630,72,120,21,29,25,22,16,0,2,13,9,0,,,0,18,0,9,0,0,0,0,0,,,,,,,,
8604,auman,15510,41.7%,14331,1.08,81.1,5.8,851,21821,0.71,0.16,0.66,0.08,0.08,,15510,14331,1.08,0.71,10540,K - D diff.,2271,2093,1.09,1.03,77.5%,14.7%,11281,6747,2822,784,170,17,10391,580,1923,2332,239,93,510,5014,2575,693,116,525,289,768,285,430,1152,178,1103,45,270,221,391,139,207,2,307,17,65,18,2,0,1,29,36,,,0,23,0,12,2,,0,0,0,,1.04,,,,,,
12699,stomp,14973,26.1%,13638,1.10,73.3,3.9,801,21475,0.70,0.11,0.64,0.08,0.09,1.09,14973,13638,1.10,0.70,10245,K - D diff.,2626,2012,1.31,1.12,73.7%,18.1%,11230,6619,2700,761,154,11,2522,9437,371,2401,218,73,8803,1334,359,617,586,530,294,223,148,127,104,173,81,631,89,43,370,151,54,8,6,141,7,22,0,1,0,14,0,,,,3,0,27,0,0,0,0,0,,,,,,,0,
8998,just,13450,55.2%,12598,1.07,76.0,5.4,731,19296,0.70,0.13,0.65,0.10,0.11,,13450,12598,1.07,0.70,8941,K - D diff.,1708,1579,1.08,0.97,72.1%,12.4%,10355,5576,2431,742,174,18,9852,311,643,2424,193,74,276,5075,2774,739,540,589,221,480,404,144,310,149,82,35,486,454,273,113,134,8,33,8,2,27,0,0,0,21,3,0,,0,0,0,18,0,0,0,0,,,1.04,,,,,,
11942,buster,21652,48.1%,19623,1.10,73.9,3.5,1197,31592,0.69,0.11,0.62,0.08,0.09,1.09,21652,19623,1.10,0.69,14792,K - D diff.,3181,2887,1.10,1.02,74.3%,14.0%,16800,9542,3888,1138,200,24,14840,2361,633,3582,248,48,2326,8950,3218,1285,1050,695,275,600,184,104,640,188,309,33,337,423,672,140,62,30,8,8,6,28,0,2,0,1,0,,,0,1,8,0,1,2,0,0,0,,,,,0,,,
8764,zewsy,11142,41.0%,10475,1.06,79.0,3.4,618,15666,0.71,0.16,0.67,0.11,0.10,,11142,10475,1.06,0.71,7441,K - D diff.,1564,1626,0.96,0.99,75.7%,14.1%,8225,4653,2034,618,115,21,8186,98,846,1883,117,32,59,4418,2380,580,277,434,223,196,247,239,486,157,269,34,162,300,244,34,97,2,57,52,52,2,0,1,0,5,37,,,0,5,0,15,0,0,0,,5,,1.04,0,,,0,,
16647,bwills,11673,51.7%,10943,1.07,78.3,6.2,638,16442,0.71,0.14,0.67,0.12,0.14,1.10,11673,10943,1.07,0.71,7829,K - D diff.,1359,1352,1.01,0.94,72.0%,11.9%,8613,4931,2114,637,132,15,8590,162,713,2032,196,22,140,4291,1929,631,570,439,119,900,398,261,218,100,43,21,402,150,700,106,143,1,28,1,10,15,0,0,0,1,0,,,0,0,0,3,1,0,0,0,0,,,0,,,,,
13497,lucky,19207,41.8%,17759,1.08,77.2,6.3,1042,27717,0.69,0.14,0.64,0.10,0.10,1.10,19207,17759,1.08,0.69,12991,K - D diff.,2727,2469,1.10,1.01,72.9%,13.8%,14726,8326,3378,1044,222,21,12135,2539,999,3216,342,24,2424,6507,2724,954,850,632,281,754,437,292,699,331,265,114,468,188,795,212,80,1,43,19,3,16,0,1,1,0,1,0,,0,0,0,3,1,0,0,0,,,,,,,,,0
13229,snakes,7287,43.3%,6826,1.07,77.3,4.5,403,10328,0.71,0.13,0.66,0.11,0.10,1.09,7287,6826,1.07,0.71,4892,K - D diff.,948,885,1.07,0.98,73.5%,13.2%,5436,3096,1297,409,80,10,4506,785,541,1351,96,30,740,2424,716,346,220,269,101,544,139,60,153,206,292,42,57,168,444,38,33,8,82,89,27,1,2,1,2,6,13,,,10,3,0,4,0,0,0,0,,,,,,0,,,
2644,hiko,16611,53.9%,15079,1.10,71.6,5.0,937,24398,0.68,0.14,0.62,0.10,0.11,,16611,15079,1.10,0.68,11321,K - D diff.,1560,1391,1.12,0.89,76.9%,9.4%,13077,7327,2944,859,172,19,12322,242,565,2929,249,336,178,7071,3453,313,113,535,544,108,47,68,748,365,237,29,447,404,90,167,267,7,362,388,138,1,26,24,0,85,42,,,0,32,0,208,3,0,0,1,,0,1.04,,,,0,,
12564,geniuss,7345,56.4%,7036,1.04,78.5,3.3,398,10155,0.72,0.13,0.69,0.11,0.11,1.11,7345,7036,1.04,0.72,4847,K - D diff.,1227,1160,1.06,1.08,74.6%,17.2%,5308,2975,1358,411,94,9,5479,81,514,1213,68,13,75,3406,1535,362,120,319,71,8,176,108,114,304,223,5,90,116,210,30,30,2,6,1,3,3,,1,0,1,2,,,1,1,0,0,0,0,0,,,,,,,,,,
2553,snax,38457,36.5%,35709,1.08,74.7,4.3,2069,54581,0.70,0.13,0.65,0.08,0.08,,38457,35709,1.08,0.70,25982,K - D diff.,6143,5714,1.08,1.05,74.0%,16.4%,28599,16566,6875,2109,390,42,19732,8823,2087,6568,622,670,8480,11211,1838,1965,676,1174,1291,437,728,613,4983,474,528,237,288,290,682,426,448,39,385,104,80,24,16,77,9,277,83,,,42,103,14,95,3,4,0,3,8,0,1.04,9,,,0,,1
10705,kntz,8625,47.4%,7984,1.08,76.2,2.7,471,12117,0.71,0.12,0.66,0.10,0.11,1.08,8625,7984,1.08,0.71,5890,K - D diff.,972,892,1.09,0.95,70.4%,11.0%,6227,3797,1546,463,73,11,6631,97,396,1407,64,59,91,3576,1615,505,206,302,74,580,125,74,24,163,157,6,136,184,516,26,66,1,83,8,39,17,,4,0,6,0,0,,0,0,0,29,,0,0,0,,,,,,,,,
9174,hsk,9678,31.1%,8833,1.10,75.2,4.5,540,13851,0.70,0.14,0.64,0.12,0.12,,9678,8833,1.10,0.70,6660,K - D diff.,1480,1057,1.40,1.07,76.6%,15.5%,7191,4344,1712,515,81,8,3834,3315,470,1906,155,25,3231,2231,685,484,135,281,371,97,131,105,223,251,218,82,115,219,264,71,144,7,59,181,6,1,0,0,2,16,3,,,0,2,0,0,0,,0,,0,,1.04,,,,,,0
14596,reality,6626,31.2%,6167,1.07,73.7,3.5,367,9374,0.71,0.11,0.66,0.09,0.09,1.07,6626,6167,1.07,0.71,4468,K - D diff.,1038,917,1.13,1.06,75.6%,16.4%,4906,2814,1224,361,64,5,2359,2885,231,1053,82,27,2830,1487,493,355,148,232,146,124,102,31,55,136,90,55,37,104,59,34,11,4,16,8,2,3,,2,0,10,2,0,,7,0,1,0,,,0,,,,,,,,,,
15835,imorr,9017,50.0%,8829,1.02,80.9,4.0,457,12239,0.74,0.12,0.72,0.10,0.09,1.11,9017,8829,1.02,0.74,5888,K - D diff.,1945,1822,1.07,1.21,71.6%,22.7%,6351,3598,1603,548,126,13,5325,1645,520,1379,114,64,1453,3191,1064,333,260,313,61,279,242,204,234,120,60,191,227,120,210,72,96,6,69,72,7,16,0,,15,2,1,,,0,0,0,22,1,,0,,0,,,,,2,,1,
9612,bubzkji,15534,50.8%,14571,1.07,80.4,5.4,817,21619,0.72,0.14,0.67,0.09,0.10,,15534,14571,1.07,0.72,10528,K - D diff.,2330,2104,1.11,1.04,73.0%,15.2%,11091,6710,2822,823,154,19,11047,874,837,2489,210,107,815,5810,2965,800,389,525,165,812,244,83,367,380,486,52,260,310,523,116,36,19,63,130,0,8,0,5,1,49,5,0,,0,5,0,33,2,,0,0,,,1.04,,,0,,,
14148,sjuush,13353,53.1%,12425,1.07,76.0,3.9,735,19394,0.69,0.13,0.64,0.10,0.11,1.09,13353,12425,1.07,0.69,8992,K - D diff.,1819,1664,1.09,0.99,72.5%,12.7%,10402,5729,2344,754,151,14,9957,304,789,2123,159,58,230,4998,2257,731,562,554,67,988,316,260,529,103,131,62,188,245,752,85,40,54,36,9,26,16,1,2,1,13,1,,,0,11,0,20,1,,0,,,,,0,0,,,,
9043,android,15394,50.7%,14358,1.07,75.7,3.0,835,21741,0.71,0.13,0.66,0.10,0.12,,15394,14358,1.07,0.71,10431,K - D diff.,1773,1746,1.02,0.94,69.8%,11.3%,11310,6617,2854,787,157,16,10775,609,737,2943,141,219,563,6569,2648,838,839,618,203,154,196,239,506,256,209,43,216,359,323,65,95,33,55,39,40,4,0,0,0,62,20,,,0,3,0,146,0,0,0,,,,1.04,0,,,0,0,0
8957,loveyy,12939,52.0%,12240,1.06,78.0,3.5,708,17977,0.72,0.15,0.68,0.11,0.11,,12939,12240,1.06,0.72,8707,K - D diff.,1950,1928,1.01,1.03,74.8%,14.9%,9270,5490,2368,691,150,8,8779,860,796,2280,119,129,779,5195,1833,717,146,431,150,0,117,341,1250,594,297,61,191,257,48,65,218,0,14,5,20,4,3,3,0,88,18,0,,5,11,3,5,9,0,0,5,,,1.04,0,,,,,0
3732,dimke,10487,47.0%,9949,1.05,79.6,4.2,563,14711,0.71,0.15,0.68,0.11,0.13,,10487,9949,1.05,0.71,7025,K - D diff.,1397,1380,1.01,0.99,73.0%,14.0%,7686,4425,1877,598,113,12,7959,68,567,1701,128,82,64,3971,2619,465,257,409,88,265,170,140,465,206,246,4,196,217,226,63,130,6,80,65,2,9,1,6,1,26,2,1,,0,0,0,30,,,0,0,,,1.04,,,,0,,
8248,jkaem,22605,51.8%,21722,1.04,79.5,3.6,1181,31149,0.73,0.14,0.70,0.11,0.11,,22605,21722,1.04,0.73,15032,K - D diff.,3558,3377,1.05,1.06,73.1%,16.6%,16117,9368,4094,1277,265,28,16855,174,1086,4076,254,218,151,9448,4368,1313,748,759,282,259,167,170,1565,444,360,7,297,610,308,167,249,21,216,64,11,17,4,7,0,183,353,,,0,10,0,4,6,0,0,0,1,,1.04,0,,,,0,
4576,dee,7900,33.4%,7354,1.07,73.0,2.9,423,11165,0.71,0.10,0.66,0.09,0.10,1.07,7900,7354,1.07,0.71,5385,K - D diff.,1264,994,1.27,1.08,71.9%,16.7%,5780,3450,1441,418,66,10,1979,3970,495,1387,67,32,3809,1147,311,509,167,259,258,38,168,269,82,105,57,161,116,98,187,24,49,1,38,2,0,16,0,0,1,5,0,,,,,0,0,0,,0,0,,,,,,,,,
10557,land1n,12897,31.2%,11731,1.10,69.9,2.3,732,19150,0.67,0.11,0.61,0.08,0.09,,12897,11731,1.10,0.67,8851,K - D diff.,2207,1640,1.35,1.10,74.3%,16.2%,10299,5754,2309,642,131,15,2615,7352,499,2308,96,51,6951,1380,263,185,322,444,341,268,146,118,183,359,181,396,174,140,207,29,90,7,17,534,46,3,0,7,3,13,1,,,1,5,,2,0,,0,,,,1.04,,,,,,0
8138,davidp,14255,39.7%,13246,1.08,77.9,7.6,774,20539,0.69,0.14,0.64,0.07,0.08,,14255,13246,1.08,0.69,9655,K - D diff.,1928,1923,1.00,0.98,75.1%,14.1%,10884,6129,2611,772,127,16,9318,739,1122,2278,310,507,643,4296,2184,556,510,344,253,1133,213,449,873,361,401,65,151,142,539,186,79,30,126,33,26,5,0,0,2,7,3,,,0,29,0,463,2,0,0,0,,,1.03,,,,,0,1
839,tb,11088,49.9%,10380,1.07,76.7,3.5,619,15737,0.70,0.15,0.66,0.11,0.11,,11088,10380,1.07,0.70,7522,K - D diff.,1359,1332,1.02,0.96,77.1%,12.1%,8215,4803,2013,578,115,13,7448,313,1102,2090,115,45,229,4129,1171,621,174,470,201,30,190,167,1774,420,589,53,66,86,192,62,28,41,172,2,71,0,0,0,0,31,44,0,,0,24,0,8,7,,0,,1,,1.03,,,,,,0
19926,afro,7403,37.3%,6918,1.07,72.2,5.7,409,10816,0.68,0.11,0.64,0.09,0.09,1.08,7403,6918,1.07,0.68,4974,K - D diff.,1286,1071,1.20,1.10,73.1%,16.5%,5842,3155,1305,430,72,12,3140,2807,152,1194,115,39,2676,1764,680,380,386,217,162,41,29,37,99,9,48,123,211,231,94,61,23,38,11,0,0,29,0,0,2,3,0,0,,3,7,0,0,1,,0,20,,,,,,,,,
10499,jony-boy,7512,34.8%,7111,1.06,75.3,3.7,416,10690,0.70,0.11,0.67,0.08,0.09,,7512,7111,1.06,0.70,5069,K - D diff.,1389,1063,1.31,1.15,72.1%,19.0%,5621,3250,1313,402,90,14,2226,3517,304,1355,103,26,3348,1391,275,370,151,272,204,10,41,38,319,174,150,168,89,125,17,59,164,0,8,0,73,8,0,4,3,2,2,,,0,0,0,1,1,,0,,,,1.03,,,0,0,,
8523,tarik,26620,37.8%,25304,1.05,76.8,2.9,1438,37326,0.71,0.14,0.68,0.11,0.10,,26620,25304,1.05,0.71,17847,K - D diff.,4197,3980,1.05,1.05,74.4%,15.9%,19479,11207,4876,1439,292,33,18462,2211,797,4839,241,126,1956,8949,4457,1433,476,968,699,528,269,157,2416,538,311,249,907,671,534,103,325,6,352,46,43,13,0,0,21,37,11,,,0,4,0,3,2,1,0,,0,,1.03,0,,1,0,,
17113,szejn,8089,51.5%,7789,1.04,78.8,3.9,428,11448,0.71,0.13,0.68,0.09,0.09,1.08,8089,7789,1.04,0.71,5351,K - D diff.,1120,1093,1.02,1.00,72.7%,14.0%,6097,3340,1414,478,108,11,6008,244,256,1497,81,34,221,3593,1683,438,662,297,62,10,172,66,260,8,2,22,246,116,100,45,19,0,8,3,16,20,0,0,2,0,0,,,0,0,0,9,1,0,0,,,,,,0,,,0,
9521,dobu,13733,54.5%,13106,1.05,79.8,3.3,733,19200,0.72,0.15,0.68,0.10,0.10,,13733,13106,1.05,0.72,9195,K - D diff.,2136,2144,1.00,1.04,73.8%,15.5%,10005,5776,2483,769,151,16,10278,320,636,2368,123,46,278,6083,2460,713,469,497,226,136,236,133,724,326,255,28,326,318,231,50,99,0,30,7,2,15,0,2,6,10,10,,,0,9,0,8,5,,0,0,0,,1.03,0,,0,,,
17793,smiley,6954,28.3%,6421,1.08,73.2,3.1,376,10098,0.69,0.10,0.64,0.09,0.09,1.08,6954,6421,1.08,0.69,4767,K - D diff.,1289,957,1.35,1.15,73.9%,19.1%,5331,3084,1262,345,69,7,1495,4250,166,993,58,12,4075,741,177,358,239,212,91,135,101,52,107,8,5,175,161,103,71,24,50,2,30,1,3,8,3,0,0,2,0,0,,0,0,0,0,0,0,0,0,,,,,,,,0,
16487,eraa,7802,33.2%,7383,1.06,73.6,3.3,406,10996,0.71,0.10,0.67,0.09,0.09,1.06,7802,7383,1.06,0.71,5282,K - D diff.,1270,1100,1.15,1.08,71.9%,16.8%,5714,3388,1380,412,92,10,2464,3781,195,1287,84,17,3614,1188,247,342,295,246,201,121,101,62,297,28,2,163,239,118,254,48,80,8,17,75,11,15,6,0,1,0,5,,,,2,,0,2,,0,,0,,,,,,,0,
7775,juho,14463,45.7%,14165,1.02,79.1,2.3,750,19740,0.73,0.14,0.72,0.10,0.09,,14463,14165,1.02,0.73,9514,K - D diff.,2561,2658,0.96,1.09,73.6%,18.7%,10226,5858,2598,846,191,21,9000,1378,960,2933,90,124,1328,5389,2006,821,661,484,211,35,120,198,1273,519,556,34,49,167,81,35,178,0,37,22,61,1,2,0,2,59,23,0,,13,13,0,30,3,,0,,0,,1.03,,0,,,0,
14171,rage,6850,31.8%,6166,1.11,71.2,4.5,382,10184,0.67,0.10,0.61,0.07,0.09,1.07,6850,6166,1.11,0.67,4767,K - D diff.,1105,774,1.43,1.08,73.4%,16.2%,5417,3154,1206,346,59,2,1733,3560,164,1273,118,33,3379,829,217,369,332,184,190,346,99,34,102,30,5,181,43,45,151,73,62,26,94,10,0,14,0,0,7,2,0,,,0,0,0,5,0,0,0,0,,,,,0,,,,
5187,captainmo,14780,40.1%,14103,1.05,74.4,2.5,802,20665,0.72,0.12,0.68,0.10,0.10,,14780,14103,1.05,0.72,9929,K - D diff.,2508,2417,1.04,1.08,76.9%,16.7%,10736,6282,2649,807,177,14,7034,4136,849,2610,130,46,3896,4057,1358,704,635,405,223,197,108,167,934,189,483,131,114,326,46,74,269,2,136,46,31,1,8,2,1,10,50,,,3,109,0,6,0,0,0,2,0,,1.03,0,0,,0,,
10761,nk4y,8697,62.1%,8268,1.05,76.3,3.6,480,12325,0.71,0.14,0.67,0.10,0.11,1.07,8697,8268,1.05,0.71,5862,K - D diff.,1052,974,1.08,0.96,75.6%,12.7%,6463,3740,1548,454,101,19,6093,210,496,1808,92,25,197,3750,591,586,345,369,154,31,77,86,1274,163,284,13,99,237,111,57,131,2,51,9,30,3,0,0,1,4,17,,,0,0,0,3,0,0,0,0,,,,,,,,,
11231,subroza,11748,48.4%,11373,1.03,80.7,5.2,623,16275,0.72,0.15,0.70,0.09,0.09,1.10,11748,11373,1.03,0.72,7817,K - D diff.,2050,1937,1.06,1.10,72.3%,18.0%,8458,4895,2098,658,147,19,8043,552,967,2026,167,18,525,4345,1930,416,482,391,155,861,313,132,151,140,510,27,129,159,468,98,99,1,114,228,10,1,0,0,5,3,1,,,0,0,0,1,0,,0,,,,,,,,0,,
8771,ustilo,19443,46.2%,18627,1.04,77.6,3.2,1069,27574,0.71,0.14,0.68,0.10,0.10,,19443,18627,1.04,0.71,12947,K - D diff.,3022,3320,0.91,1.01,76.2%,15.5%,14627,8097,3499,1082,247,22,14311,188,1532,3193,211,50,172,8446,3738,1048,464,734,251,189,308,373,1302,370,537,14,324,271,41,92,209,3,92,20,148,15,0,2,0,19,163,,,0,2,0,1,0,0,0,0,0,,1.03,,,,,,
9271,slowi,20153,51.6%,19165,1.05,76.8,4.7,1073,28785,0.70,0.14,0.67,0.09,0.09,,20153,19165,1.05,0.70,13482,K - D diff.,3339,3291,1.01,1.06,74.5%,16.4%,15303,8475,3611,1147,230,19,10966,4030,1506,3177,306,212,3442,4973,2213,746,702,675,250,2045,283,406,587,160,801,583,391,336,421,157,160,6,159,304,6,20,1,2,9,2,3,1,,1,0,1,134,5,0,0,0,,,1.03,,,0,,0,
19673,patsi,8019,45.7%,7731,1.04,78.8,3.7,421,11293,0.71,0.13,0.68,0.11,0.10,1.09,8019,7731,1.04,0.71,5319,K - D diff.,1205,1248,0.97,1.02,74.4%,15.3%,5974,3299,1467,436,107,10,6019,315,392,1215,69,27,288,3268,1609,417,348,290,56,340,258,126,206,12,7,21,286,215,95,37,31,1,33,0,0,10,0,0,2,1,0,,,,1,,11,5,0,0,0,,,,,,,,0,
9278,rez,22864,49.4%,21720,1.05,78.4,3.8,1236,32534,0.70,0.14,0.67,0.10,0.10,,22864,21720,1.05,0.70,15399,K - D diff.,3550,3467,1.02,1.03,73.2%,15.5%,17135,9794,4076,1222,283,24,16771,927,980,3958,207,64,858,9376,4053,1039,1050,757,234,498,229,176,1328,459,525,61,404,543,569,119,113,12,49,229,27,13,1,1,6,19,10,0,,2,8,1,8,0,3,0,0,0,,1.03,0,,,0,,
12782,kressy,19861,48.0%,18644,1.07,75.8,3.8,1071,28697,0.69,0.13,0.65,0.10,0.10,1.08,19861,18644,1.07,0.69,13427,K - D diff.,2460,2197,1.12,0.97,72.2%,12.1%,15270,8542,3583,1073,211,18,14993,231,1199,3200,226,46,174,8591,3892,1003,798,700,135,258,264,249,342,277,618,14,285,440,1185,112,183,6,87,10,59,10,0,0,8,4,3,,,0,38,0,14,5,0,0,0,,,,0,,,,0,
2555,yam,9755,34.6%,9105,1.07,74.5,4.9,547,14003,0.70,0.13,0.65,0.09,0.09,,9755,9105,1.07,0.70,6656,K - D diff.,1771,1377,1.29,1.14,78.4%,18.2%,7347,4288,1756,512,87,13,3399,3743,554,1808,213,60,3638,2147,626,630,209,349,160,0,121,167,304,250,138,104,150,149,23,123,110,6,27,73,107,5,0,1,0,6,15,,,0,0,0,33,1,3,0,,,,1.03,0,,,0,,
9349,aiyvan,12619,37.8%,12006,1.05,74.2,3.2,692,18003,0.70,0.11,0.67,0.10,0.10,,12619,12006,1.05,0.70,8471,K - D diff.,2101,1827,1.15,1.08,71.3%,16.9%,9532,5361,2243,716,131,20,4620,4907,654,2260,125,77,4728,2573,880,844,190,456,389,80,170,212,457,216,196,179,199,263,168,53,74,3,60,28,14,4,1,3,1,25,58,,,6,0,1,15,0,2,0,0,,,1.03,,,0,,,
8371,alex,21962,45.6%,20612,1.07,76.3,4.4,1192,31557,0.70,0.14,0.65,0.09,0.11,,21962,20612,1.07,0.70,14914,K - D diff.,3148,3090,1.02,1.00,72.3%,14.1%,16643,9557,3934,1183,216,24,15292,1243,1237,3874,327,37,1164,8298,3137,1135,914,711,381,948,323,391,1444,307,425,76,299,541,625,181,201,1,131,86,55,24,0,1,1,2,42,,,0,3,2,1,0,0,0,0,0,,1.03,0,0,,0,0,
7594,flamie,28299,54.4%,26804,1.06,75.5,3.8,1531,40338,0.70,0.14,0.66,0.09,0.09,,28299,26804,1.06,0.70,19118,K - D diff.,3732,3763,0.99,0.97,73.2%,13.0%,21220,12213,5041,1509,325,30,19995,1619,1527,4848,275,83,1426,11152,3655,1334,921,977,341,479,391,364,3180,368,385,82,493,772,264,152,459,10,254,172,276,18,0,12,0,20,101,,,3,109,11,16,2,1,0,0,0,3,1.03,,,,,,
14614,obo,6772,51.3%,6466,1.05,78.4,4.3,362,9587,0.71,0.14,0.67,0.11,0.11,1.09,6772,6466,1.05,0.71,4554,K - D diff.,904,878,1.03,0.99,72.8%,13.5%,5033,2895,1196,375,80,8,5041,68,399,1201,75,19,58,2552,1312,357,489,259,28,421,138,180,127,49,75,1,84,256,289,53,10,0,6,2,0,14,1,0,1,0,5,0,,1,7,,0,2,,0,,,,,,,,,,
8183,rain,28369,56.4%,27496,1.03,80.1,3.4,1507,39796,0.71,0.15,0.69,0.10,0.09,,28369,27496,1.03,0.71,18787,K - D diff.,4889,5091,0.96,1.07,73.9%,17.4%,21009,11666,5096,1647,330,48,21039,210,1451,5378,248,88,123,11824,6383,1589,1118,915,485,198,342,411,1971,620,482,56,237,401,25,143,356,20,161,121,142,13,5,4,5,52,49,,,0,25,11,1,6,,0,,0,,1.03,3,,,1,,1
19044,f1ku,9482,55.2%,9146,1.04,77.6,4.8,499,13544,0.70,0.13,0.68,0.09,0.09,1.07,9482,9146,1.04,0.70,6307,K - D diff.,1367,1488,0.92,0.99,70.2%,13.9%,7237,3966,1672,516,141,12,6983,321,329,1735,126,33,279,4311,1826,564,735,273,113,83,176,122,310,13,30,41,193,177,83,80,25,0,3,8,0,25,0,0,1,0,1,,,0,0,1,0,1,0,0,0,0,,,,,,,,
